4883	8708	good
5556	9732	good
1198	953	good
5233	8637	average
4883	8708	great
2300	8674	average
5400	5262	great
1277	11430	great
5337	10645	good
5345	3880	good
4809	12266	good
5181	6613	null
5530	7187	average
4809	12266	good
5345	3880	great
5418	549	null
5272	10645	good
5285	1290	average
5274	388	good
5530	7692	good
5062	388	good
5101	10645	average
4809	12266	good
4809	12266	average
5167	1970	great
4997	7685	average
5184	8674	good
5206	10645	good
5403	6712	average
5345	3880	good
4809	12266	good
5425	3985	good
2375	2987	null
1808	2987	null
5362	6712	great
5255	8674	good
5592	10645	good
5418	549	null
5459	6712	great
4809	12266	average
5270	1830	great
5075	4818	null
5075	4818	null
5578	10539	null
5455	939	null
5345	12266	average
5345	12266	good
5039	514	average
5274	3795	average
5630	12199	average
5272	11961	good
5455	11430	average
2067	4818	null
1277	11430	great
5272	8649	good
1277	11430	great
1277	11430	great
5459	838	null
5233	838	null
